
19817|HANIN WAFER RASA VANILLA|PT JAVAINDO MAJU SEJAHTERA|null|19759|HANIN WAFER RASA STROBERI|PT JAVAINDO MAJU SEJAHTERA|null|owlsameAs
19817|HANIN WAFER RASA VANILLA|PT JAVAINDO MAJU SEJAHTERA|null|12996|D ONE WAFER RASA KEJU|PT JAVAINDO MAJU SEJAHTERA|null|seeAlso
19817|HANIN WAFER RASA VANILLA|PT JAVAINDO MAJU SEJAHTERA|null|23661|KISI WAFER ROLL RASA KEJU|PT JAVAINDO MAJU SEJAHTERA|null|seeAlso
19817|HANIN WAFER RASA VANILLA|PT JAVAINDO MAJU SEJAHTERA|null|23427|KISI WAFER ROLL RASA COKLAT KACANG|PT JAVAINDO MAJU SEJAHTERA|null|seeAlso

3688|Agarin 1065|PT. Agarindo Bogatama|null|3453|Agarin 665|PT. Agarindo Bogatama|null|owlsameAs

40949|STAR PEANUT BUTTER SPREAD|Bintang Jaya Baharriski, PT|null|34227|OLESAN COKELAT GREEN TEA DAN BISKUIT OREO|Bintang Jaya Baharriski, PT|null|seeAlso
40949|STAR PEANUT BUTTER SPREAD|Bintang Jaya Baharriski, PT|null|23493|KIMS JAM CHOCOLATE AND COOKIES SPREAD|Bintang Jaya Baharriski, PT|null|seeAlso
40949|STAR PEANUT BUTTER SPREAD|Bintang Jaya Baharriski, PT|null|9332|CHOCOMORY GREENTEA SPREAD|Bintang Jaya Baharriski, PT|null|seeAlso
40949|STAR PEANUT BUTTER SPREAD|Bintang Jaya Baharriski, PT|null|12668|DELIZ WHITE CHOCO BANANA FLAVORED SPREAD|Bintang Jaya Baharriski, PT|null|seeAlso
40949|STAR PEANUT BUTTER SPREAD|Bintang Jaya Baharriski, PT|null|41220|STAR HONEY PEANUT BUTTER SPREAD|Bintang Jaya Baharriski, PT|null|owlsameAs

34506|P102 Series BR00501 Series|PT Tudung Putra Putri Jaya - Ingredient Division|null|34497|P102 Series BH00913 Series|PT Tudung Putra Putri Jaya - Ingredient Division|null|owlsameAs
34506|P102 Series BR00501 Series|PT Tudung Putra Putri Jaya - Ingredient Division|null|34433|P102 Series BC00508 Series|PT Tudung Putra Putri Jaya - Ingredient Division|null|owlsameAs
34506|P102 Series BR00501 Series|PT Tudung Putra Putri Jaya - Ingredient Division|null|34361|P102 Series BE00703 Series|PT Tudung Putra Putri Jaya - Ingredient Division|null|owlsameAs
34506|P102 Series BR00501 Series|PT Tudung Putra Putri Jaya - Ingredient Division|null|34620|P102 Series BC00408 Series|PT Tudung Putra Putri Jaya - Ingredient Division|null|owlsameAs
34506|P102 Series BR00501 Series|PT Tudung Putra Putri Jaya - Ingredient Division|null|34403|P102 Series BQ00801 Series|PT Tudung Putra Putri Jaya - Ingredient Division|null|owlsameAs
34506|P102 Series BR00501 Series|PT Tudung Putra Putri Jaya - Ingredient Division|null|34493|P102 Series BA03801 Series|PT Tudung Putra Putri Jaya - Ingredient Division|null|owlsameAs
34506|P102 Series BR00501 Series|PT Tudung Putra Putri Jaya - Ingredient Division|null|34676|P102 Series BG00903 Series|PT Tudung Putra Putri Jaya - Ingredient Division|null|owlsameAs
34506|P102 Series BR00501 Series|PT Tudung Putra Putri Jaya - Ingredient Division|null|34450|P102 Series BE00804 Series|PT Tudung Putra Putri Jaya - Ingredient Division|null|owlsameAs
34506|P102 Series BR00501 Series|PT Tudung Putra Putri Jaya - Ingredient Division|null|34883|P102 Series BA00201 Series|PT Tudung Putra Putri Jaya - Ingredient Division|null|owlsameAs
34506|P102 Series BR00501 Series|PT Tudung Putra Putri Jaya - Ingredient Division|null|34316|P102 Series BG01103 Series|PT Tudung Putra Putri Jaya - Ingredient Division|null|owlsameAs
